ID_ANONIMIZADO;LATITUD;LONGITUD;DISTRITO;REGION
36396;-29,942932;-71,2578967;Coquimbo;IV
36434;-29,94033001;-71,25731;Coquimbo;IV
36449;-29,95630001;-71,22577997;Coquimbo;IV
36473;-29,92668;-71,25012001;Coquimbo;IV
36487;-29,88202;-71,22717999;Coquimbo;IV
36564;-29,9220794;-71,2252343;Coquimbo;IV
36566;-29,9874784;-71,3453344;Coquimbo;IV
36612;-29,88228606;-71,23562062;Coquimbo;IV
36681;-29,97859573;-71,33054606;Coquimbo;IV
36685;-29,9815988;-71,0907084;Coquimbo;IV
36692;-29,86557496;-71,24538993;Coquimbo;IV
36742;-29,9716527;-71,3357642;Coquimbo;IV
36769;-29,98110264;-71,33210281;Coquimbo;IV
36778;-29,9642028;-71,30812935;Coquimbo;IV
36823;-29,9687594;-71,3416777;Coquimbo;IV
36892;-29,98261899;-71,34503375;Coquimbo;IV
36894;-29,98287739;-71,33808737;Coquimbo;IV
37003;-29,95232743;-71,27159043;Coquimbo;IV
37196;-29,9246861;-71,2415882;Coquimbo;IV
37309;-29,7512027;-71,0263163;Coquimbo;IV
37310;-29,7512027;-71,0263163;Coquimbo;IV
37328;-29,92138;-71,21379996;Coquimbo;IV
37384;-30,2597103;-71,4905687;Coquimbo;IV
37415;-27,38416353;-70,30414525;Coquimbo;IV
37497;-29,94637001;-71,25990999;Coquimbo;IV
37500;-29,9520102;-71,2867471;Coquimbo;IV
37506;-31,39028831;-71,41585578;Coquimbo;IV
37507;-29,9621888;-71,2980104;Coquimbo;IV
37543;-29,9463999;-71,2585673;Coquimbo;IV
37569;-29,9506484;-71,2841441;Coquimbo;IV
37631;-29,9486714;-71,2826604;Coquimbo;IV
37635;-29,87232877;-71,23694751;Coquimbo;IV
37643;-29,9123577;-71,2188003;Coquimbo;IV
37651;-29,92899001;-71,24973997;Coquimbo;IV
37659;-29,9588863;-71,2530396;Coquimbo;IV
37660;-29,9650785;-71,25322093;Coquimbo;IV
37674;-29,9588863;-71,2530396;Coquimbo;IV
37693;-29,97511568;-71,33857468;Coquimbo;IV
37714;-30,2541563;-71,4973933;Coquimbo;IV
37851;-29,91552;-71,24533997;Coquimbo;IV
37899;-29,9418312;-71,1231414;Coquimbo;IV
37962;-29,91909;-71,23809;Coquimbo;IV
37967;-29,90239;-71,25124;Coquimbo;IV
37973;-29,9510005;-71,2701185;Coquimbo;IV
38072;-29,9212;-71,21710998;Coquimbo;IV
38107;-29,9428557;-71,2506165;Coquimbo;IV
38166;-29,9233972;-71,2541369;Coquimbo;IV
38185;-29,93898535;-71,242617;Coquimbo;IV
38186;4,2737;-74,49202;Coquimbo;IV
38192;-29,88903;-71,22468001;Coquimbo;IV
38218;-29,9589594;-71,2520152;Coquimbo;IV
38283;-29,88577257;-71,22561701;Coquimbo;IV
38325;-29,9404687;-71,14656568;Coquimbo;IV
38361;-29,9793751;-71,3414121;Coquimbo;IV
38366;-29,94073;-71,25820997;Coquimbo;IV
38368;-29,9572941;-71,3497787;Coquimbo;IV
38378;-2,0743018;-79,8445;Coquimbo;IV
38417;-29,8980942;-71,2462601;Coquimbo;IV
38440;-31,9141411;-71,5104265;Coquimbo;IV
38458;-29,9116817;-71,2479421;Coquimbo;IV
38459;-29,91169001;-71,24808002;Coquimbo;IV
38514;-29,9870652;-71,364417;Coquimbo;IV
38551;-29,9741051;-71,3312134;Coquimbo;IV
38552;-29,88202;-71,24581003;Coquimbo;IV
38586;-29,98997258;-71,32934756;Coquimbo;IV
38640;43,5597527;4,0830308;Coquimbo;IV
38661;-29,86833001;-71,24375001;Coquimbo;IV
38662;-29,99286701;-71,34149565;Coquimbo;IV
38668;-29,97378671;-71,32250463;Coquimbo;IV
38685;-29,9793751;-71,3414121;Coquimbo;IV
38724;-29,9033262;-71,2534448;Coquimbo;IV
38773;-29,98740288;-71,33064915;Coquimbo;IV
38833;-29,96022435;-71,34135327;Coquimbo;IV
38834;-30,5002057;-71,150831;Coquimbo;IV
38872;-30,2622584;-71,4908408;Coquimbo;IV
38876;-29,87970999;-71,24733998;Coquimbo;IV
38958;-29,95095843;-71,34885638;Coquimbo;IV
39045;-29,970823;-71,2615924;Coquimbo;IV
39055;-29,96459039;-71,30661695;Coquimbo;IV
39093;-29,9520697;-71,2981728;Coquimbo;IV
39094;-29,9694929;-71,2632623;Coquimbo;IV
39113;-30,263264;-71,4903163;Coquimbo;IV
39133;-29,9550996;-71,2677582;Coquimbo;IV
39173;19,00637;-71,35369;Coquimbo;IV
39191;-29,96739794;-71,25200999;Coquimbo;IV
39238;31,43497;-91,86326;Coquimbo;IV
39254;-29,92364113;-71,24313109;Coquimbo;IV
39270;-29,96870595;-71,33925095;Coquimbo;IV
39309;-29,9814632;-71,34298902;Coquimbo;IV
39357;-29,8785413;-71,2716905;Coquimbo;IV
39362;-29,9508266;-71,2626057;Coquimbo;IV
39365;-29,9725757;-71,322099;Coquimbo;IV
39367;-29,91801001;-71,25143999;Coquimbo;IV
39370;-29,97019681;-71,33099521;Coquimbo;IV
39582;-29,9121485;-71,238583;Coquimbo;IV
39593;-29,88647;-71,24454001;Coquimbo;IV
39611;-29,92326609;-71,23877323;Coquimbo;IV
39616;-29,8786406;-71,2501949;Coquimbo;IV
39669;-29,96928727;-71,32626381;Coquimbo;IV
39696;-29,9448731;-71,2424996;Coquimbo;IV
39717;-29,8775426;-71,2375282;Coquimbo;IV
39745;-29,95105;-71,2722176;Coquimbo;IV
39781;-29,87285945;-71,24247369;Coquimbo;IV
39856;-29,9501423;-71,2657639;Coquimbo;IV
39942;-29,93805001;-71,24749999;Coquimbo;IV
40023;-37,4723686;-72,3725345;Coquimbo;IV
40052;-29,8785413;-71,2716905;Coquimbo;IV
40054;-29,91510985;-71,24606551;Coquimbo;IV
40056;-29,93042001;-71,25336003;Coquimbo;IV
40081;-29,9584535;-71,264326;Coquimbo;IV
40084;-29,9266932;-71,2565112;Coquimbo;IV
40162;31,43497;-91,86326;Coquimbo;IV
40164;-29,98530997;-71,35919493;Coquimbo;IV
40170;-29,8821483;-71,2486574;Coquimbo;IV
40176;-29,92929858;-71,24079091;Coquimbo;IV
40181;-29,9496375;-71,2660275;Coquimbo;IV
40182;-29,9496375;-71,2660275;Coquimbo;IV
40193;-29,9618327;-71,2920265;Coquimbo;IV
40200;31,43497;-91,86326;Coquimbo;IV
40203;-29,9079629;-71,2447844;Coquimbo;IV
40206;-30,2356047;-71,0878784;Coquimbo;IV
40213;-29,9864595;-71,3633343;Coquimbo;IV
40228;-29,9133616;-71,23842142;Coquimbo;IV
40237;31,43497;-91,86326;Coquimbo;IV
40268;31,43497;-91,86326;Coquimbo;IV
40270;-29,98792579;-71,36135907;Coquimbo;IV
40292;-29,9599291;-71,2978149;Coquimbo;IV
40386;-29,9863352;-71,3312102;Coquimbo;IV
40404;31,43497;-91,86326;Coquimbo;IV
40410;-30,00534;-71,00627;Coquimbo;IV
40420;-29,94142105;-71,25211995;Coquimbo;IV
40427;-29,87015001;-71,23552996;Coquimbo;IV
40484;-29,97330765;-71,3014089;Coquimbo;IV
40493;-29,9593783;-71,344804;Coquimbo;IV
40524;-29,9494259;-71,27190196;Coquimbo;IV
40538;-29,9714736;-71,3387261;Coquimbo;IV
40539;-29,9584591;-71,29464085;Coquimbo;IV
40542;-29,95721926;-71,26871176;Coquimbo;IV
40561;-29,87793065;-71,23959704;Coquimbo;IV
40574;-29,95272113;-71,22469806;Coquimbo;IV
40578;-29,9814524;-71,3498448;Coquimbo;IV
40607;-29,8786406;-71,2501949;Coquimbo;IV
40614;-29,9825516;-71,337623;Coquimbo;IV
40619;-29,9745788;-71,2586864;Coquimbo;IV
40639;-29,87483998;-71,24177004;Coquimbo;IV
40723;31,43497;-91,86326;Coquimbo;IV
40724;-29,92169;-71,25190996;Coquimbo;IV
40732;-29,9538002;-71,2860591;Coquimbo;IV
40733;-29,9340487;-71,2465632;Coquimbo;IV
40734;-29,94171869;-71,33567198;Coquimbo;IV
40799;-29,90872001;-71,24660003;Coquimbo;IV
40876;-29,8790612;-71,2474484;Coquimbo;IV
40877;-29,91229832;-71,25017118;Coquimbo;IV
40894;-29,8790612;-71,2474484;Coquimbo;IV
40895;-29,8790612;-71,2474484;Coquimbo;IV
40921;-29,9242037;-71,2539447;Coquimbo;IV
40971;-29,9426;-71,26148997;Coquimbo;IV
40996;-29,95375953;-71,29019066;Coquimbo;IV
41006;-29,9098881;-71,2552411;Coquimbo;IV
41025;-29,9187332;-71,2523343;Coquimbo;IV
41058;-29,9572941;-71,3497787;Coquimbo;IV
41059;-29,95710072;-71,35028765;Coquimbo;IV
41163;-29,91112;-71,24966001;Coquimbo;IV
41172;-29,90225365;-71,25001401;Coquimbo;IV
41265;-29,96558936;-71,26075817;Coquimbo;IV
41275;-29,98365649;-71,3343606;Coquimbo;IV
41351;-30,2245493;-71,4073614;Coquimbo;IV
41357;-29,96997995;-71,3108049;Coquimbo;IV
41364;-29,9335101;-71,2611046;Coquimbo;IV
41399;-29,9043103;-71,2445041;Coquimbo;IV
41410;-29,9318795;-71,2547314;Coquimbo;IV
41411;-29,9033262;-71,2534448;Coquimbo;IV
41415;-29,94142105;-71,25211995;Coquimbo;IV
41435;-29,9826546;-71,3308781;Coquimbo;IV
41467;-29,98042651;-71,34165186;Coquimbo;IV
41471;-29,9116817;-71,2479421;Coquimbo;IV
41472;-33,0564041;-60,6187572;Coquimbo;IV
41517;-29,9896791;-71,3498792;Coquimbo;IV
41529;-29,8799787;-71,2351016;Coquimbo;IV
41541;-29,87430002;-71,24832997;Coquimbo;IV
41565;-29,9427;-71,26610002;Coquimbo;IV
41580;-29,8775399;-71,2719168;Coquimbo;IV
41597;-29,9078903;-71,2534694;Coquimbo;IV
41614;-30,0298572;-70,7757694;Coquimbo;IV
41615;-29,9660237;-71,3249132;Coquimbo;IV
41628;-29,9767058;-71,3473358;Coquimbo;IV
41629;-29,9541;-71,33815;Coquimbo;IV
41651;-29,972136;-71,2971323;Coquimbo;IV
41662;-29,95851066;-71,25012908;Coquimbo;IV
41691;-29,9891053;-71,3332995;Coquimbo;IV
41692;-29,98463633;-71,34215649;Coquimbo;IV
41791;-29,98212055;-71,34443023;Coquimbo;IV
41822;-29,9559138;-71,2605427;Coquimbo;IV
41826;31,43497;-91,86326;Coquimbo;IV
41845;-29,9253947;-71,2539241;Coquimbo;IV
41851;-29,9645087;-71,30359193;Coquimbo;IV
41885;-29,91714001;-71,21691996;Coquimbo;IV
41950;-31,6410211;-71,1803573;Coquimbo;IV
41978;-29,91604999;-71,25544997;Coquimbo;IV
41986;-29,9457187;-71,268882;Coquimbo;IV
42000;-29,94952002;-71,24283001;Coquimbo;IV
42074;-29,90216;-71,24198;Coquimbo;IV
42097;-29,9868368;-71,3400108;Coquimbo;IV
42140;-29,9242037;-71,2539447;Coquimbo;IV
42157;-29,9541;-71,33815;Coquimbo;IV
42195;-29,9771661;-71,3288924;Coquimbo;IV
42198;-29,97607151;-71,34151638;Coquimbo;IV
42215;-29,88589314;-71,24789043;Coquimbo;IV
42232;-29,92842945;-71,27920333;Coquimbo;IV
42247;-29,95644113;-71,26584669;Coquimbo;IV
42294;-29,9150587;-71,2111377;Coquimbo;IV
42304;-29,93903136;-71,25486336;Coquimbo;IV
42341;-29,9874784;-71,3453344;Coquimbo;IV
42344;-29,9874784;-71,3453344;Coquimbo;IV
42405;-29,9494259;-71,27190196;Coquimbo;IV
42448;-29,9716527;-71,3357642;Coquimbo;IV
42449;-29,92680996;-71,24576494;Coquimbo;IV
42467;-29,9280228;-71,2473125;Coquimbo;IV
42491;-29,9313936;-71,2534394;Coquimbo;IV
42515;-29,9601931;-71,2900771;Coquimbo;IV
42516;-29,88530999;-71,23145996;Coquimbo;IV
42555;-29,99276538;-71,36008351;Coquimbo;IV
42600;-29,93228611;-71,25201844;Coquimbo;IV
42605;-29,878042;-71,2448098;Coquimbo;IV
42647;-29,983614;-71,3607339;Coquimbo;IV
42732;-29,984295;-71,3398282;Coquimbo;IV
42733;-29,984295;-71,3398282;Coquimbo;IV
42734;-29,8759713;-71,2719662;Coquimbo;IV
42792;-29,9845835;-71,34002779;Coquimbo;IV
42799;-29,9413273;-71,2657394;Coquimbo;IV
42814;-29,9512408;-71,2835187;Coquimbo;IV
42823;-29,8786406;-71,2501949;Coquimbo;IV
42827;31,43497;-91,86326;Coquimbo;IV
42828;-29,92118001;-71,21292003;Coquimbo;IV
42855;-29,9853745;-71,3572138;Coquimbo;IV
42858;-29,984404;-71,3368408;Coquimbo;IV
42907;-30,0367132;-70,7174085;Coquimbo;IV
42912;-29,95555963;-71,35197783;Coquimbo;IV
43026;-29,91266001;-71,25521998;Coquimbo;IV
43056;-29,9268539;-71,2550251;Coquimbo;IV
43060;-29,9771661;-71,3288924;Coquimbo;IV
43065;-31,91870002;-71,51131;Coquimbo;IV
43069;-29,9638095;-71,3399686;Coquimbo;IV
43076;-29,98690464;-71,33870768;Coquimbo;IV
43079;-29,9638095;-71,3399686;Coquimbo;IV
43090;-29,95800542;-71,2699961;Coquimbo;IV
43149;-29,92325963;-71,23848181;Coquimbo;IV
43231;-29,9034692;-71,2597433;Coquimbo;IV
43269;-29,94891253;-71,28890427;Coquimbo;IV
43381;-29,9270882;-71,2566978;Coquimbo;IV
43382;-29,95327738;-71,29867173;Coquimbo;IV
43383;-29,9270882;-71,2566978;Coquimbo;IV
43391;-29,95327738;-71,29867173;Coquimbo;IV
43401;-29,88886999;-71,22346002;Coquimbo;IV
43403;-29,88886999;-71,22346002;Coquimbo;IV
43451;-29,9246861;-71,2415882;Coquimbo;IV
43483;-29,8830866;-71,2380684;Coquimbo;IV
43488;-29,91368;-71,24851001;Coquimbo;IV
43495;-29,96577802;-71,30973314;Coquimbo;IV
43572;-29,90160439;-71,25636732;Coquimbo;IV
43672;-30,8469748;-71,2442192;Coquimbo;IV
43684;-30,2657113;-71,4897646;Coquimbo;IV
43715;-29,9512408;-71,2835187;Coquimbo;IV
43728;-29,9825173;-71,34852948;Coquimbo;IV
43810;-29,9371083;-71,2560825;Coquimbo;IV
43821;31,43497;-91,86326;Coquimbo;IV
43829;-29,9521597;-71,28475082;Coquimbo;IV
44008;-29,9370568;-71,260593;Coquimbo;IV
44016;-29,9592109;-71,3447305;Coquimbo;IV
44153;-29,95840131;-71,24942522;Coquimbo;IV
44248;-29,8874295;-71,219402;Coquimbo;IV
44254;-29,98042651;-71,34165186;Coquimbo;IV
44262;-29,95774974;-71,24957069;Coquimbo;IV
44277;-29,9618561;-71,2947826;Coquimbo;IV
44348;-29,98566225;-71,36303149;Coquimbo;IV
44372;-29,90598998;-71,24480001;Coquimbo;IV
44412;-29,991404;-71,3417508;Coquimbo;IV
44499;-29,91642001;-71,21625997;Coquimbo;IV
44520;-29,93943611;-71,28577754;Coquimbo;IV
44522;-29,92822001;-71,24923999;Coquimbo;IV
44536;-29,9459262;-71,244481;Coquimbo;IV
44592;-29,97657698;-71,33928648;Coquimbo;IV
44602;-29,9090143;-71,2482581;Coquimbo;IV
44735;-29,93892001;-71,25410996;Coquimbo;IV
44751;-29,9699389;-71,3301771;Coquimbo;IV
44753;-29,96472933;-71,30282039;Coquimbo;IV
44758;-29,92704;-71,24746001;Coquimbo;IV
44850;-29,98357339;-71,26342372;Coquimbo;IV
44860;-29,92951;-71,270459;Coquimbo;IV
44861;-29,93442002;-71,25595004;Coquimbo;IV
44872;-29,88179998;-71,24732003;Coquimbo;IV
44880;-29,984295;-71,3398282;Coquimbo;IV
44942;-29,91453001;-71,24983997;Coquimbo;IV
45000;-29,96790414;-71,34439632;Coquimbo;IV
45004;-29,9843006;-71,3533572;Coquimbo;IV
45015;-29,921143;-71,2502946;Coquimbo;IV
45020;-29,9459475;-71,2641307;Coquimbo;IV
45022;-29,9666378;-71,301852;Coquimbo;IV
45024;-29,90570295;-71,2733951;Coquimbo;IV
45030;-29,9572941;-71,3497787;Coquimbo;IV
45070;-29,9379716;-71,2810032;Coquimbo;IV
45077;-29,9400745;-71,3370017;Coquimbo;IV
45078;-29,9356117;-71,2830426;Coquimbo;IV
45083;31,43497;-91,86326;Coquimbo;IV
45092;-29,91599001;-71,21188;Coquimbo;IV
45093;-29,9313936;-71,2534394;Coquimbo;IV
45139;-30,00534;-71,00627;Coquimbo;IV
45195;-31,9139018;-71,5136981;Coquimbo;IV
45209;-29,9350583;-71,2416191;Coquimbo;IV
45226;-29,9374689;-71,2418956;Coquimbo;IV
45244;-29,90239;-71,25124;Coquimbo;IV
45252;-29,9353546;-71,2525807;Coquimbo;IV
45256;-29,9020233;-71,2426531;Coquimbo;IV
45297;-29,88182999;-71,24973997;Coquimbo;IV
45298;-29,9272252;-71,2434973;Coquimbo;IV
45300;-29,9123577;-71,2188003;Coquimbo;IV
45310;-29,97699806;-71,33254618;Coquimbo;IV
45335;-29,93772999;-71,24572998;Coquimbo;IV
45345;-29,88430998;-71,24690001;Coquimbo;IV
45382;-29,90117001;-71,26125;Coquimbo;IV
45388;31,43497;-91,86326;Coquimbo;IV
45448;-29,938159;-71,2559536;Coquimbo;IV
45457;-29,92258648;-71,24679938;Coquimbo;IV
45477;-29,843856;-71,2749601;Coquimbo;IV
45502;-29,90239;-71,25124;Coquimbo;IV
45516;-29,99539015;-71,32466678;Coquimbo;IV
45519;-29,97851286;-71,34050198;Coquimbo;IV
45555;-29,9928601;-71,3617218;Coquimbo;IV
45566;-29,9699389;-71,3301771;Coquimbo;IV
45600;-29,9541;-71,33815;Coquimbo;IV
45646;-29,9700652;-71,3314754;Coquimbo;IV
45648;-29,6233173;-71,2853917;Coquimbo;IV
45651;-29,91448999;-71,21687998;Coquimbo;IV
45675;-29,92592807;-71,25752395;Coquimbo;IV
45677;-29,94163998;-71,25639001;Coquimbo;IV
45718;-29,9608752;-71,2518701;Coquimbo;IV
45723;-29,982082;-71,3382392;Coquimbo;IV
45725;-29,9812253;-71,3368952;Coquimbo;IV
45792;-29,88069001;-71,22500003;Coquimbo;IV
45826;-29,95069531;-71,26675968;Coquimbo;IV
45829;-29,9559138;-71,2605427;Coquimbo;IV
45830;-29,9549036;-71,3429474;Coquimbo;IV
45831;-29,97155459;-71,3240653;Coquimbo;IV
45843;-29,95435022;-71,34914733;Coquimbo;IV
45851;-29,90680999;-71,24884001;Coquimbo;IV
45896;-29,98889;-71,35;Coquimbo;IV
45897;-29,87232877;-71,23694751;Coquimbo;IV
45920;-29,9442838;-71,2492429;Coquimbo;IV
45984;-29,90570295;-71,2733951;Coquimbo;IV
46170;25,70987;-100,23428;Coquimbo;IV
46176;-29,9562736;-71,2702444;Coquimbo;IV
46189;-29,92169734;-71,25142464;Coquimbo;IV
46272;-29,88821;-71,23249001;Coquimbo;IV
46310;-2,0743018;-79,8445;Coquimbo;IV
46386;-29,93089002;-71,28015999;Coquimbo;IV
46400;31,43497;-91,86326;Coquimbo;IV
46409;-29,91260927;-71,23722822;Coquimbo;IV
46410;-29,91260927;-71,23722822;Coquimbo;IV
46421;-29,91765998;-71,24864001;Coquimbo;IV
46436;-29,96329102;-71,25020848;Coquimbo;IV
46438;-29,96329102;-71,25020848;Coquimbo;IV
46459;-29,88655;-71,24503001;Coquimbo;IV
46465;-29,8844;-71,2494;Coquimbo;IV
46515;-29,94377493;-71,2624377;Coquimbo;IV
46517;-29,94377493;-71,2624377;Coquimbo;IV
46532;-29,9641463;-71,3375677;Coquimbo;IV
46563;-29,9065147;-71,2475693;Coquimbo;IV
46586;31,43497;-91,86326;Coquimbo;IV
46616;-29,92719;-71,25560999;Coquimbo;IV
46683;-30,02711;-70,79883;Coquimbo;IV
46750;-29,9597577;-71,3070068;Coquimbo;IV
46790;-29,94110999;-71,2579;Coquimbo;IV
46807;-29,91149495;-71,24945993;Coquimbo;IV
47061;-29,9509604;-71,2653022;Coquimbo;IV
47065;-29,9670077;-71,3383578;Coquimbo;IV
47069;-29,9344318;-71,2467754;Coquimbo;IV
47086;-29,91146001;-71,22632999;Coquimbo;IV
47163;-30,31667;-70,63333;Coquimbo;IV
47176;-29,92792999;-71,25320999;Coquimbo;IV
47307;-29,88113999;-71,24192996;Coquimbo;IV
47347;-29,95422786;-71,27145899;Coquimbo;IV
47571;-29,9231542;-71,2416706;Coquimbo;IV
47640;-29,945724;-71,2592111;Coquimbo;IV
47676;-29,88632998;-71,24588999;Coquimbo;IV
47736;31,43497;-91,86326;Coquimbo;IV
47756;-29,93892001;-71,25410996;Coquimbo;IV
47764;31,43497;-91,86326;Coquimbo;IV
47781;-30,02711;-70,79883;Coquimbo;IV
47788;-29,8360917;-71,279199;Coquimbo;IV
47795;-29,8360917;-71,279199;Coquimbo;IV
47804;-29,88236999;-71,22710003;Coquimbo;IV
47813;-29,92392313;-71,17773534;Coquimbo;IV
47850;-29,9541;-71,33815;Coquimbo;IV
47866;-29,92266;-71,20977003;Coquimbo;IV
47892;-29,91328999;-71,24752002;Coquimbo;IV
47900;-29,9585539;-71,2709239;Coquimbo;IV
47902;-29,9534922;-71,26310026;Coquimbo;IV
47912;-29,9292782;-71,27941911;Coquimbo;IV
47913;-29,9292782;-71,27941911;Coquimbo;IV
47938;-29,9859101;-71,3416897;Coquimbo;IV
47950;-29,9063687;-71,2475211;Coquimbo;IV
47962;-29,91514001;-71,24546;Coquimbo;IV
47967;-29,9152166;-71,2367229;Coquimbo;IV
47968;-29,98603928;-71,34302037;Coquimbo;IV
47969;-29,9571986;-71,2250345;Coquimbo;IV
47970;-29,9439676;-71,2622272;Coquimbo;IV
48054;-29,9457187;-71,268882;Coquimbo;IV
48063;-29,94391001;-71,26059001;Coquimbo;IV
48068;-29,9879283;-71,3564341;Coquimbo;IV
48094;-29,95918467;-71,33917795;Coquimbo;IV
48123;-29,97610582;-71,34289087;Coquimbo;IV
48130;-29,92725999;-71,27834003;Coquimbo;IV
48214;-30,02711;-70,79883;Coquimbo;IV
48224;39,0035;-5,6471559;Coquimbo;IV
48322;-29,937826;-71,2596231;Coquimbo;IV
48389;-29,9538811;-71,2702482;Coquimbo;IV
48413;-31,9083842;-71,4991714;Coquimbo;IV
48436;-33,0564041;-60,6187572;Coquimbo;IV
48437;-29,92682995;-71,24328993;Coquimbo;IV
48441;-29,94494999;-71,26236999;Coquimbo;IV
48444;-29,96955096;-71,34042175;Coquimbo;IV
48466;-29,9814745;-71,3406798;Coquimbo;IV
48487;-29,95139914;-71,2837766;Coquimbo;IV
48494;-29,96033789;-71,29763109;Coquimbo;IV
48519;-29,90465999;-71,26266;Coquimbo;IV
48533;-29,916475;-71,2475576;Coquimbo;IV
48534;-29,9383393;-71,2567545;Coquimbo;IV
48553;-29,984295;-71,3398282;Coquimbo;IV
48673;-29,9371083;-71,2560825;Coquimbo;IV
48722;-29,9133616;-71,23842142;Coquimbo;IV
48724;-29,9133616;-71,23842142;Coquimbo;IV
48729;-29,92776998;-71,25291998;Coquimbo;IV
48743;-29,9476631;-71,27352424;Coquimbo;IV
48745;-29,92031998;-71,25349003;Coquimbo;IV
48748;-29,90239;-71,25124;Coquimbo;IV
48749;8,976969979;-79,53203998;Coquimbo;IV
48752;-29,9625175;-71,2995565;Coquimbo;IV
48777;-29,9665177;-71,303008;Coquimbo;IV
48799;-29,9063687;-71,2475211;Coquimbo;IV
48805;-29,9079629;-71,2447844;Coquimbo;IV
48824;-29,98141009;-71,34377707;Coquimbo;IV
48862;-29,9098881;-71,2552411;Coquimbo;IV
48865;-29,9098881;-71,2552411;Coquimbo;IV
48870;-29,9220794;-71,2252343;Coquimbo;IV
48874;-29,96188971;-71,30237666;Coquimbo;IV
48885;-29,9111905;-71,2438146;Coquimbo;IV
48917;-29,7512027;-71,0263163;Coquimbo;IV
48921;-29,87447998;-71,24950997;Coquimbo;IV
48935;-29,9699389;-71,3301771;Coquimbo;IV
49237;-29,9593783;-71,344804;Coquimbo;IV
49301;-29,9734846;-71,3263173;Coquimbo;IV
49304;-29,900736;-71,2458658;Coquimbo;IV
49320;-29,9804666;-71,3418237;Coquimbo;IV
49488;-29,92572772;-71,20981223;Coquimbo;IV
49542;-29,9646046;-71,2605314;Coquimbo;IV
49618;-29,94197002;-71,26574999;Coquimbo;IV
49661;-29,92322;-71,24967;Coquimbo;IV
49732;-30,7432004;-70,6020069;Coquimbo;IV
49733;-29,9232429;-71,2109433;Coquimbo;IV
49754;-29,9390654;-71,3398598;Coquimbo;IV
49759;-29,9394376;-71,3412152;Coquimbo;IV
49760;-29,97203481;-71,33294006;Coquimbo;IV
49763;-29,9079629;-71,2447844;Coquimbo;IV
49773;-29,9699389;-71,3301771;Coquimbo;IV
49774;-29,98763092;-71,34082579;Coquimbo;IV
49778;-29,9903733;-71,341576;Coquimbo;IV
49779;-29,9903733;-71,341576;Coquimbo;IV
49785;-29,9088088;-71,2422737;Coquimbo;IV
49861;-29,91242093;-71,23756585;Coquimbo;IV
49865;-29,9817688;-71,3386383;Coquimbo;IV
49871;-29,9332392;-71,2503758;Coquimbo;IV
49877;-29,90239;-71,25124;Coquimbo;IV
49939;-29,93739999;-71,25836;Coquimbo;IV
50006;-29,9602536;-71,2718238;Coquimbo;IV
50066;-30,8256956;-71,25627756;Coquimbo;IV
50078;-29,93265001;-71,24264997;Coquimbo;IV
50111;-29,9065147;-71,2475693;Coquimbo;IV
50123;-29,9874784;-71,3453344;Coquimbo;IV
50126;-29,9874784;-71,3453344;Coquimbo;IV
50147;-31,9083842;-71,4991714;Coquimbo;IV
50210;-29,9125;-71,24700998;Coquimbo;IV
50234;-29,9699389;-71,3301771;Coquimbo;IV
50245;-29,9437437;-71,2606429;Coquimbo;IV
50270;-29,9827893;-71,343449;Coquimbo;IV
50276;-29,93767002;-71,24857002;Coquimbo;IV
50277;-29,9396847;-71,2505814;Coquimbo;IV
50279;-29,97705265;-71,32891795;Coquimbo;IV
50281;-29,9417834;-71,2599353;Coquimbo;IV
50287;-29,9784592;-71,341919;Coquimbo;IV
50290;-29,92044998;-71,25068998;Coquimbo;IV
50318;-29,9633933;-71,3428746;Coquimbo;IV
50353;-29,984272;-71,3542753;Coquimbo;IV
50438;-29,99323895;-71,32740241;Coquimbo;IV
50441;-29,9911381;-71,3252721;Coquimbo;IV
50460;-29,93393001;-71,24726002;Coquimbo;IV
50465;-29,88196164;-71,2269275;Coquimbo;IV
50521;-29,93162;-71,24548004;Coquimbo;IV
50553;-29,9592109;-71,3447305;Coquimbo;IV
50597;-29,9701773;-71,30861463;Coquimbo;IV
50634;-29,95791671;-71,29410247;Coquimbo;IV
50654;-29,99021393;-71,35490854;Coquimbo;IV
50689;-29,9090143;-71,2482581;Coquimbo;IV
50727;-30,83333;-70,78333;Coquimbo;IV
50759;-31,2322489;-71,5821023;Coquimbo;IV
50931;-29,90642602;-71,24657526;Coquimbo;IV
51041;-29,9742577;-71,0606706;Coquimbo;IV
51104;-29,9742577;-71,0606706;Coquimbo;IV
51107;-29,86337002;-71,23969996;Coquimbo;IV
51119;-29,916475;-71,2475576;Coquimbo;IV
51172;-29,92116999;-71,25258999;Coquimbo;IV
51188;-29,8732674;-71,2495789;Coquimbo;IV
51189;-29,9121593;-71,2537919;Coquimbo;IV
51196;-30,6478028;-71,1012235;Coquimbo;IV
51294;-29,9182115;-71,2143771;Coquimbo;IV
51355;-30,2585206;-71,4949341;Coquimbo;IV
51360;-29,9911699;-71,3401516;Coquimbo;IV
51390;-29,9246861;-71,2415882;Coquimbo;IV
51392;-29,9201255;-71,2564082;Coquimbo;IV
51406;-29,95259915;-71,26684903;Coquimbo;IV
51407;-29,9082059;-71,24901446;Coquimbo;IV
51410;-29,92650877;-71,24733519;Coquimbo;IV
51412;-29,9063687;-71,2475211;Coquimbo;IV
51476;-29,98750822;-71,35154345;Coquimbo;IV
